Name,ra,dec,teff,eteff,logg,elogg,F,eF,vsini,evsini,RHKp,dRHKp,vsinflag,snr,RVflag,metflag
HD202917,320.2085,-53.03611,5541.0,137.085,4.53374,0.0831892,-0.04,0.1,2.0,0.0,8.85287824401354E-5,5.852362622439072E-6,1,521.7428571428571,0,0
HD202982,320.01311499999997,-27.30403,5883.4,50.0,4.488,0.073,0.16,0.048,7.243,0.266,4.358517568802338E-5,8.379856492596924E-7,0,156.9069947452949,0,0
HD203050,319.798574,22.37286,4417.3,56.029,2.061,0.139,-0.14,0.044,4.346,0.48,3.1585171998341095E-6,3.263429987225185E-7,0,113.25,0,0
HD203335,320.9170725,-55.54433,6276.3,50.0,4.44,0.06,-0.1,0.053,4.321,0.334,5.700680465754802E-6,7.321318824186761E-7,0,162.37456752389346,0,0
HD203384,320.4763465,-4.175255,5560.4,50.0,4.389,0.058,0.22,0.043,3.544,0.223,6.3844624827474605E-6,1.6426064372137124E-7,0,624.376555186585,0,0
HD203387,320.55939,-16.83525,5477.2,109.224,4.0,0.256,-0.23,0.048,6.231,0.423,2.1435222492488328E-5,1.100691501833578E-6,0,1114.7246081431952,0,0
HD203413,321.062724,-58.69357,4783.3,51.817,4.245,0.116,0.01,0.043,3.351,0.258,4.5687048739042395E-5,2.5848382715413127E-6,0,179.80222607075805,0,0
HD203432,320.84382,-41.55176,5646.3,50.0,4.397,0.058,0.29,0.043,3.899,0.225,1.5016259384724453E-5,2.679584700472568E-7,0,824.7363102138372,0,0
HD203473,320.58087,5.02,5897.2,50.0,4.255,0.079,0.2,0.044,3.98,0.267,6.997271126671016E-6,2.1331458277284673E-7,0,378.9149816691515,0,0
HD203621,321.114976,-37.85036,6336.1,171.722,4.451,0.112,-0.07,0.139,2.0,0.0,1.052706791487041E-5,1.8125865075215731E-6,1,121.74235675627207,0,0
HD203771,321.259687,-23.3202,4920.9,50.0,4.264,0.097,0.08,0.042,2.661,0.387,1.9933827797503552E-5,8.967818657514574E-7,0,148.4560560847394,0,0
HD203897,321.48416,-31.18073,5180.8,50.0,4.504,0.068,-0.2,0.045,2.334,0.455,2.0509594003733966E-5,6.688616245682924E-7,0,123.54816874401658,0,0
HD203932,321.5171,-29.93069,7948.8,50.0,4.899,0.01,0.12,0.1,2.0,0.0,6.175404364209292E-5,6.284431241930031E-6,1,352.1496007715037,0,0
HD204287,322.31086600000003,-50.316784999999996,5785.8,50.0,4.197,0.058,-0.05,0.047,3.409,0.299,5.589235208062654E-6,3.11444121825552E-7,0,205.1125,0,0
HD20430,49.3599795,7.656264999999999,6240.5,50.0,4.425,0.057,0.32,0.047,7.352,0.272,2.815208333204892E-5,5.447254258721192E-7,0,508.0538031301409,0,0
HD204313,322.051741,-21.72631,5807.8,50.0,4.387,0.052,0.17,0.044,3.624,0.234,7.29671653964191E-6,1.3177925503934593E-7,0,1341.0272727272725,0,0
HD204381,322.184594,-21.80672,5177.0,50.0,3.043,0.065,-0.02,0.042,4.361,0.416,8.244134477986876E-6,3.574859197042887E-7,0,302.025,0,0
HD204385,322.701841,-62.16967,6039.2,50.0,4.349,0.056,0.02,0.047,4.36,0.253,7.055346126908572E-6,1.5445585023572763E-7,0,742.4885512951347,0,0
HD20439,49.386627000000004,7.6908650000000005,6025.7,50.0,4.47,0.052,0.23,0.047,7.218,0.263,3.380655962371949E-5,7.029325651598036E-7,0,457.32407409844495,0,0
HD204554,322.76466800000003,-50.84807,6292.0,121.876,4.00003,0.0813386,0.0,0.5,2.0,0.0,-1.2820807133842433E-4,0.0053508089608712076,1,76.86250711497772,0,1
HD20492,49.31517,-20.68394,4655.0,50.0,4.175,0.107,-0.02,0.044,2.303,0.349,2.35841070238642E-5,1.3789635736516747E-6,0,133.79866466697888,0,0
HD204941,323.09749,-20.9571,5032.0,50.0,4.371,0.061,-0.2,0.045,1.978,0.149,1.1546872387561717E-5,3.609645772848E-7,0,911.3631127734848,0,0
HD204943,323.138365,-24.591175,5500.0,50.0,4.36,0.01,0.0,0.1,2.0,0.0,1.5909816794104744E-5,4.347072863976324E-7,1,519.6441097841226,0,0
HD204961,323.391393,-49.01357,5586.5,50.0,4.899,0.01,-0.14,0.1,2.0,0.0,5.1236535361738646E-5,1.2794961175840362E-6,1,801.4457637788131,0,0
HD205289,323.712665,-20.08408,6605.03,110.071,4.30447,0.0861486,0.0,0.5,2.0,0.0,2.5084350576306306E-5,3.3250838592396677E-6,1,1333.6948885721843,0,1
HD205294,323.80855,-34.328975,6409.5,50.0,4.171,0.059,-0.28,0.059,4.255,0.534,2.773995483371214E-6,1.370240869690805E-6,0,462.16926974240806,0,0
HD205366,323.84711,-23.11779,4656.3,300.0,2.862,0.6,0.23,0.112,7.526,1.255,2.0542738664519634E-5,9.806335117326644E-6,0,126.05,0,0
HD205471,324.04581,-26.172965,7691.0,119.584,4.11554,0.0752506,0.0,0.5,2.0,0.0,4.903016141867709E-5,3.9589406334889086E-5,1,628.4890692830969,0,1
HD205478,325.369066,-77.39254,4947.5,50.0,3.296,0.102,0.18,0.042,4.018,0.269,7.0337197553437165E-6,5.094057861967995E-7,0,1963.3751980016507,0,0
HD205536,325.11802,-74.07219,5445.6,50.0,4.401,0.058,-0.05,0.045,2.791,0.225,6.5968043843155265E-6,1.680442022095151E-7,0,1229.5965805774438,0,0
HD205591,324.42989,-45.58643,6629.1,50.0,4.606,0.074,-0.14,0.109,2.0,0.0,2.2031560265482546E-6,2.478335734840759E-6,1,292.37891139083024,0,0
HD205674,324.33967,-18.44023,6759.0,131.963,4.3384,0.0901951,0.0,0.5,2.0,0.0,2.0317989710223588E-5,7.07611425312065E-6,1,108.10883790575743,0,1
HD205739,324.535306,-31.737614999999998,6316.5,50.0,4.4,0.06,0.14,0.05,6.102,0.369,7.111672179008594E-6,1.7584798149892878E-7,0,742.4621202458749,0,0
HD206116,325.049214,-9.79395,6174.5,50.0,4.362,0.053,0.2,0.047,5.59,0.27,6.760104022544062E-6,4.2735697225297635E-7,0,178.96015080716452,0,0
HD206131,325.23318,-34.52117,8728.7,50.0,4.899,0.01,0.0,0.1,2.0,0.0,2.1809954183692374E-4,6.033901634768421E-6,1,90.5,0,1
HD206163,325.56768,-57.61355,5525.3,50.0,4.44,0.063,0.02,0.044,3.238,0.221,3.0780475024121404E-5,8.109442183362291E-7,0,122.85,0,0
HD206172,325.116794,-2.01824,5615.6,50.0,4.482,0.058,-0.26,0.049,2.141,0.277,1.0144499694325067E-5,2.4347885332075314E-7,0,415.34502138067614,0,0
HD20618,49.977188,27.06909,5185.9,50.0,3.359,0.051,-0.13,0.043,3.808,0.239,1.7863416513830036E-5,5.455633527953799E-7,0,448.63002667379874,0,0
HD206428,326.00003549999997,-57.28411,6490.4,50.0,4.454,0.055,-0.19,0.066,6.404,0.353,4.1873356985002604E-6,1.4465453510153297E-6,0,848.7946919549561,0,0
HD206429,325.993927,-57.32678,6428.4,50.0,4.248,0.055,-0.15,0.057,6.213,0.313,4.938210851321204E-6,1.2114656720982897E-6,0,998.4509348007771,0,0
HD206630,326.2532235,-52.46355,5020.6,50.0,4.9,0.01,-0.52,0.1,7.3748,0.0,3.152362580396975E-5,1.098392237127122E-6,2,78.26119728192255,0,0
HD206642,326.12552,-38.55299,4400.4,50.0,1.533,0.09,-1.08,0.047,3.305,0.784,6.419327422608226E-6,5.099286269461812E-7,0,415.02824100696245,0,0
HD206658,325.829495,12.511885,5908.0,50.0,4.307,0.065,0.1,0.045,4.188,0.255,7.231363601436442E-6,2.037500123764792E-7,0,429.64963657418974,0,0
HD206683,326.29873,-50.44718,5963.8,50.0,4.425,0.061,0.23,0.044,4.855,0.266,6.980607968668731E-6,2.0198656054087759E-7,0,569.363518325507,0,0
HD206837,326.458618,-41.229815,5704.7,50.0,4.035,0.065,0.1,0.044,3.801,0.261,7.281722104368346E-6,3.337372935221064E-7,0,212.06132367784556,0,0
HD206893,326.342308,-12.78319,6554.26,119.435,4.3363,0.0879418,0.0,0.5,2.0,0.0,2.3357463694650758E-5,4.91076071009984E-6,1,1918.7162658611098,0,1
HD206998,326.9338,-55.65657,5810.5,50.0,4.111,0.073,-0.79,0.064,1.439,0.954,5.047356752784818E-6,6.263138322998137E-7,0,865.159230986893,0,0
HD207038,326.68946,-22.48371,4383.1,300.0,1.932,0.6,-0.62,0.06,3.152,1.312,1.252014997898517E-5,6.501640147894262E-6,0,94.25,0,0
HD2071,6.17745,-53.98544,5727.7,50.0,4.435,0.074,-0.09,0.048,3.201,0.194,9.356961773620506E-6,1.8372171653458445E-7,0,1484.5971114912882,0,0
HD207190,326.9168785,-19.57733,6194.2,50.0,4.149,0.055,-0.52,0.059,2.679,0.353,3.4248107138919198E-6,1.3643833707397215E-6,0,645.900810374244,0,0
HD207575,328.04103,-62.05346,6375.5,112.758,4.34556,0.0848593,0.0,0.5,2.0,0.0,5.2490061207378386E-5,7.010575425069316E-6,1,983.776674384232,0,1
HD207583,327.59361,-16.198900000000002,5512.1,50.0,4.465,0.058,-0.01,0.044,3.772,0.217,4.020250098643088E-5,1.0175147732486375E-6,0,154.89174041891323,0,0
HD207699,328.0132325,-45.00797,5087.7,50.0,4.897,0.01,-0.11,0.1,2.0,0.0,2.7079582835633627E-5,6.598834182538394E-7,1,97.0150503787943,0,0
HD207700,328.69084,-73.43658,5682.0,50.0,4.366,0.056,-0.03,0.046,3.088,0.525,8.082167633436285E-6,1.9520093484166834E-7,0,592.3870909067592,0,0
HD20781,50.014678,-28.783135,5264.9,50.0,4.417,0.049,-0.1,0.045,2.328,0.201,6.383432827760217E-6,1.7058105115661503E-7,0,1433.8485899784014,0,0
HD20782,50.0170075,-28.85358,5780.4,50.0,4.329,0.059,-0.09,0.048,3.138,0.268,9.709644757866744E-6,1.7274644778441724E-7,0,1503.7441972379293,0,0
HD207832,328.15540899999996,-26.027605,6441.0,50.0,4.9,0.01,-0.06,0.1,5.8279,0.0,-2.398355759461068E-7,1.541103311596894E-6,2,684.0312829015229,0,0
HD207869,328.792497,-69.02302,5496.6,50.0,4.458,0.053,-0.53,0.051,2.023,0.213,5.869753891877714E-6,1.3719071571469027E-7,0,736.4316847356638,0,0
HD20794,49.997531,-43.06757,5404.3,50.0,4.389,0.064,-0.44,0.05,2.069,0.219,6.972763470712683E-6,1.2255024340564226E-7,0,18888.44664236493,0,0
HD207999,328.57268,-39.940335000000005,4855.4,50.0,4.9,0.01,-0.57,0.1,2.0,0.0,1.3365445184281254E-5,6.056496641953182E-7,1,70.99352083112937,0,0
HD208,1.727046,-3.626235,5935.8,50.0,4.463,0.045,-0.36,0.054,2.539,0.386,6.982932228174892E-6,1.4729241793437647E-7,0,492.4205655665261,0,0
HD208000,328.57032,-39.94151,4716.9,51.119,2.614,0.132,0.14,0.044,4.359,0.39,4.27636961123315E-6,3.346710505709194E-7,0,122.44708244788848,0,0
HD208068,328.5176685,-17.160725,6035.6,50.0,4.645,0.057,-0.46,0.057,4.175,0.382,3.692943304965275E-5,1.0087060935596804E-6,0,93.77463231954934,0,0
HD208215,328.98021,-46.92837,6699.0,50.0,4.297,0.07,-0.14,0.081,6.455,0.412,4.820189188409785E-6,1.8880626686629268E-6,0,245.51666666666665,0,0
HD208233,329.47712,-68.21369,5129.0,125.619,4.28296,0.0841266,0.0,0.5,2.0,0.0,9.098616064455964E-5,0.0013519570715046277,1,24.1,0,1
HD208272,328.92382,-29.706035,5203.3,50.0,4.447,0.059,-0.07,0.044,3.06,0.253,4.126797915102412E-5,1.4112644543070134E-6,0,563.8190534996896,0,0
HD208487,329.333182,-37.76428,6125.6,50.0,4.395,0.05,-0.0,0.049,5.256,0.276,7.640802459502667E-6,1.4759003580868132E-7,0,1381.2045454545453,0,0
HD20852,50.18659,-26.28717,7038.7,50.0,4.655,0.071,-0.3,0.093,4.339,1.4,8.758431602945879E-7,1.7914467452257093E-6,0,441.6642857142856,0,0
HD208552,329.1674,16.12239,6484.0,50.0,4.295,0.078,0.09,0.051,5.465,0.389,4.766920269085044E-6,7.640814179642615E-7,0,199.77312220902704,0,0
HD208573,329.45563,-29.12101,4861.3,50.0,4.31,0.092,-0.04,0.043,2.699,0.291,4.289487625232512E-5,2.1132154007318736E-6,0,86.71801043228179,0,0
HD208672,329.50494,-5.20483,5952.1,50.0,4.425,0.067,0.08,0.046,4.195,0.284,3.0265334855439064E-5,9.68040362504859E-7,0,59.640282807288344,0,0
HD20868,50.180685,-33.729965,5241.4,50.0,4.9,0.01,-0.28,0.1,2.0,0.0,1.7989670868563938E-5,5.823315424971813E-7,1,302.25569287972905,0,0
HD208703,329.55597,-5.42558,6819.0,107.409,4.05509,0.0895766,0.0,0.5,2.0,0.0,3.42601582725625E-5,1.0580420375250077E-5,1,41.75,0,1
HD208704,329.601202,-12.663699999999999,5836.4,50.0,4.311,0.055,-0.1,0.049,3.41,0.24,8.351662245919663E-6,1.4165168993863936E-7,0,1407.0894615526408,0,0
HD208880,329.79236000000003,3.195725,5402.3,50.0,4.432,0.055,-0.11,0.045,2.638,0.349,1.1578904392119859E-5,3.5377860651219633E-7,0,219.75394621030125,0,0
HD208897,329.7464705,19.01972,4937.1,50.0,3.355,0.078,0.17,0.042,3.735,0.357,6.182774481359139E-6,4.127062323627543E-7,0,141.59813293260612,0,0
HD20894,50.351803000000004,-23.634665,5231.6,50.0,2.946,0.066,-0.02,0.043,5.452,0.44,9.02592149321301E-6,3.1446381421731365E-7,0,372.4154639814249,0,0
HD209262,330.47092499999997,4.77076,5823.3,50.0,4.376,0.064,0.1,0.045,3.697,0.243,7.823440808414936E-6,3.653261987810105E-7,0,157.79087822177806,0,0
HD209396,330.818894,-6.52061,5067.9,50.0,3.015,0.094,0.13,0.042,5.117,0.437,1.4241900902340594E-5,1.6626157761621096E-6,0,379.1170542633678,0,0
HD209449,331.09583399999997,-38.8763,5846.8,50.0,4.217,0.07,0.29,0.043,4.725,0.348,7.864864252534413E-6,2.4862899461487686E-7,0,288.1347728979291,0,0
HD209458,330.79309,18.88366,6159.2,50.0,4.468,0.055,-0.01,0.05,5.247,0.298,7.669807931267746E-6,2.332906430035312E-7,0,418.1331165524859,0,0
HD209566,331.276489,-35.18282,5525.3,56.716,4.193,0.113,0.12,0.047,3.202,0.312,1.5526326285933297E-5,1.1125790858246738E-6,0,30.5,0,0
HD209625,331.19588,-0.90772,8324.1,50.0,4.008,0.103,0.59,0.068,11.586,0.357,7.856029003111756E-5,1.5482884329698904E-5,0,8365.491297039818,0,0
HD209703,331.506665,-34.40074,4064.8,151.913,1.305,0.364,-0.59,0.046,4.068,0.754,3.7943778304971955E-6,1.274504603136533E-6,0,201.2205401778697,0,0
HD21011,50.392038,-47.777405,4957.1,50.0,2.815,0.066,-0.08,0.043,3.882,0.464,6.48400403306737E-6,5.870270484767518E-7,0,227.64921114146946,0,0
HD210272,332.707181,-55.45863,5686.8,50.0,4.036,0.047,-0.26,0.05,2.753,0.243,6.109330551480378E-6,3.644697901945998E-7,0,168.97826339502961,0,0
HD210277,332.374143,-7.55035,5525.8,50.0,4.327,0.058,0.18,0.043,3.434,0.156,6.540260157178298E-6,1.5592943754243632E-7,0,1401.4684661234662,0,0
HD210320,332.535331,-27.67608,5636.5,50.0,4.266,0.07,0.11,0.044,3.485,0.245,1.4039846605283561E-6,7.037764983748492E-7,0,101.53984685826545,0,0
HD210329,332.6492245,-40.411559999999994,4941.6,50.0,4.357,0.071,-0.18,0.046,2.077,0.197,1.4307294882548593E-5,5.829633034691318E-7,0,90.7925107043527,0,0
HD210507,333.07104449999997,-54.979475,4968.5,59.394,4.265,0.136,0.05,0.043,3.199,0.31,4.296907692189365E-5,1.875058163000644E-6,0,110.09469673876211,0,0
HD210573,333.199854,-56.42161,4795.2,50.0,4.278,0.092,-0.08,0.044,2.214,0.222,1.562318748756E-5,8.437282670889152E-7,0,113.43619012805937,0,0
HD210614,333.0668365,-36.16866,4034.9,70.375,1.185,0.166,-0.41,0.045,4.333,0.658,2.395087717166459E-6,4.064023513890834E-7,0,116.75511468691877,0,0
HD210739,333.23734,-26.328004999999997,8204.0,151.15,4.31466,0.0735298,0.0,0.5,2.0,0.0,1.4404741642983762E-4,2.2725841045874607E-5,1,552.2601705718058,0,1
HD210752,333.18292099999996,-6.46832,5924.0,50.0,4.311,0.055,-0.69,0.06,1.426,0.448,6.019994232344968E-6,6.955871128466215E-7,0,961.6628688785011,0,0
HD210763,333.1831885,-4.7197499999999994,6319.77,117.727,3.39434,0.0852278,0.0,0.5,2.0,0.0,2.264747257991896E-5,4.976001896424673E-6,1,193.75,0,1
HD210797,333.579677,-53.30125,5157.7,50.0,4.449,0.056,-0.79,0.053,1.038,0.925,8.073553726520726E-6,2.564118212305081E-7,0,217.01905952040698,0,0
HD210975,333.646016,-32.30804,4773.5,50.0,4.155,0.093,-0.51,0.048,1.608,0.234,1.701575523685734E-5,8.463777543110889E-7,0,260.02,0,0
HD211087,333.8948,-39.01466,5047.0,120.066,4.39101,0.0835449,0.0,0.5,2.0,0.0,9.078211843536334E-5,7.819903565657309E-6,1,83.25,0,1
HD211188,333.937299,-18.14533,5032.7,50.0,4.459,0.065,-0.16,0.045,2.494,0.248,1.578297532506792E-5,4.079539354830213E-7,0,180.2637495353731,0,0
HD21120,51.20278,9.02875,5261.7,50.0,2.81,0.068,-0.05,0.051,7.209,0.474,1.0643055422437178E-5,2.973635323443305E-7,0,620.1,0,0
HD211317,334.705629,-68.31528,5975.1,50.0,4.331,0.053,0.21,0.045,4.891,0.29,9.456772810097843E-6,3.674254621835608E-7,0,201.28418195367934,0,0
HD21132,50.3509405,-61.48918,6271.3,50.0,4.53,0.063,-0.42,0.059,2.866,0.803,6.258561290972595E-6,8.057080695512657E-7,0,933.4022597304056,0,0
HD2114,6.350999,1.93987,5373.9,50.0,2.807,0.076,0.03,0.043,5.369,0.481,1.0884291237709726E-5,2.6800453292867236E-7,0,383.53333333333336,0,0
HD211420,334.1663985,12.92006,5040.7,50.0,2.807,0.068,-0.04,0.042,4.302,0.47,7.401684757274913E-6,1.0740012510643E-6,0,430.4070436392574,0,0
HD211532,334.46364,-7.58948,5712.2,50.0,4.9,0.01,-0.66,0.1,2.0,0.0,-0.0035592634622083957,0.1130267262313065,1,165.13344524003034,0,0
HD211534,334.623615,-39.13585,5052.1,50.0,4.454,0.06,-0.33,0.046,2.36,0.279,2.066360466565682E-5,6.181040070213591E-7,0,81.32579234166735,0,0
HD211583,334.694391,-29.75158,8550.7,50.0,4.897,0.01,0.0,0.1,2.0,0.0,3.644301801136639E-4,1.2048282827237962E-5,1,136.67999999999998,0,1
HD21161,51.104321999999996,-15.653835,5936.4,50.0,4.25,0.063,0.0,0.047,4.274,0.277,5.578296811482139E-6,2.74959234660221E-7,0,284.79985144767085,0,0
HD211723,334.970054,-37.27629,4666.4,65.31,4.13,0.159,-0.36,0.045,3.284,0.513,7.974073689595001E-5,5.7870193087899895E-6,0,113.71079104464977,0,0
HD211847,336.40009499999996,-34.911585,5385.4,50.0,4.341,0.068,-0.28,0.048,3.491,0.413,2.424875565521333E-5,6.39226695316319E-7,0,246.05494674601002,0,0
HD211970,335.567044,-54.56004,4592.5,140.086,3.112,0.301,-1.19,0.054,2.453,0.755,8.554899653471305E-5,1.3090371547557705E-5,0,39.70404576362464,0,0
HD211976,335.232553,8.18603,6625.6,50.0,4.519,0.06,-0.06,0.059,6.843,0.373,4.3220361614294225E-6,1.6554976072342037E-6,0,1022.3271147999415,0,0
HD21209A,50.82317,-49.99181,4681.2,50.0,4.318,0.098,-0.38,0.046,2.346,0.035,2.4890701183504994E-5,1.3236557845015037E-6,0,679.6368171415419,0,0
HD21209B,50.818745,-49.99449,4850.9,202.461,2.591,0.453,-0.83,0.048,2.41,1.035,1.0846264865512998E-4,2.8678989573552193E-5,0,93.4139195042305,0,0
HD21216,51.294759,-6.73519,6491.53,113.159,4.46753,0.0853897,0.0,0.5,2.0,0.0,4.3120866855541965E-5,5.694123699192145E-6,1,296.23333333333335,0,1
HD21220,51.096404,-31.12932,5171.6,50.0,3.738,0.068,0.08,0.042,3.917,0.274,3.7854052726977265E-5,1.3598641188437045E-6,0,149.15,0,0
HD212211,336.28976,-70.43137,6781.0,132.823,3.86558,0.090812,0.0,0.5,2.0,0.0,4.3062191321138865E-5,1.2531708572500527E-5,1,69.95,0,1
HD212231,335.813951,-25.84247,5795.0,50.0,4.179,0.053,-0.36,0.052,2.802,0.313,7.4858361897385995E-6,3.7272638620358585E-7,0,159.63518138669693,0,0
HD212291,335.789615,9.45963,5636.6,50.0,4.555,0.063,-0.13,0.048,2.884,0.167,1.4195371036652368E-5,4.2741254080194945E-7,0,123.6,0,0
HD212307,336.025895,-39.718945,5905.0,127.81,4.504,0.092,-0.92,0.107,1.878,1.622,2.8108334367385622E-5,2.197400532351844E-6,0,62.47288411783146,0,0
HD21251,51.380526,-6.69535,4906.6,50.0,4.284,0.098,-0.1,0.044,2.991,0.241,3.50696244100767E-5,1.5712456782719903E-6,0,85.84264965621692,0,0
HD212563,336.41592,-24.73132,4985.5,50.0,4.345,0.096,-0.06,0.044,3.29,0.246,5.433391325691659E-5,1.9197260867439588E-6,0,76.8625071149777,0,0
HD212580,336.76418,-62.5241,5108.2,50.0,4.389,0.066,-0.11,0.044,2.3,0.199,2.6640009699206996E-5,6.146363137536349E-7,0,220.67754869945426,0,0
HD212658,336.55865,-19.187489999999997,4641.9,59.588,4.243,0.131,-0.19,0.044,3.473,0.467,7.000753758507857E-5,4.878707902272562E-6,0,118.7465166155763,0,0
HD212708,336.85288,-49.36641,5646.8,50.0,4.279,0.054,0.23,0.043,3.583,0.227,6.596313696383207E-6,1.6298348891406038E-7,0,706.9599999999999,0,0
HD212728,337.15993,-67.48875,7691.0,119.592,4.24402,0.0752896,0.0,0.5,2.0,0.0,1.1286910594790227E-4,2.7314516144703078E-5,1,633.4909759946598,0,1
HD212729,337.500436,-75.64432,6185.2,50.0,4.391,0.058,0.05,0.049,6.112,0.275,5.6457433116050705E-6,2.1622795293157386E-7,0,468.8790363486863,0,0
HD212918,337.202455,-49.58597,5005.6,50.0,4.388,0.065,-0.26,0.045,2.196,0.33,1.0243461864267358E-5,3.5161597754529365E-7,0,210.84156448029873,0,0
HD212943,336.96121,4.6915,4724.3,50.0,2.689,0.068,-0.2,0.043,3.641,0.49,5.427457426480693E-6,3.1347591086230237E-7,0,267.2324839909998,0,0
HD212989,337.028928,12.25063,8729.2,50.0,4.413,0.01,0.0,0.1,2.0,0.0,1.1718942489755691E-4,8.043061038462063E-6,1,58.8,0,1
HD213240,337.75052300000004,-49.435185000000004,6016.3,50.0,4.235,0.059,0.11,0.046,5.058,0.261,6.900311342786743E-6,1.8066345975189323E-7,0,610.0715956959477,0,0
HD2133,6.183187,-74.23636,8997.8,50.0,4.85,0.01,0.98,0.1,2.0,0.0,2.0925721134250406E-4,3.7287954771639494E-6,1,49.2,0,0
HD213366,338.16484549999996,-65.44026500000001,5883.8,50.0,4.45,0.092,0.23,0.043,4.011,0.289,6.603152933856166E-6,4.3200014731612975E-7,0,162.9931299676973,0,0
HD2134,6.110929,-78.24965,5745.3,50.0,4.346,0.054,0.25,0.043,4.019,0.239,6.669934532686681E-6,1.9360140500394244E-7,0,706.5086358496407,0,0
HD213410,337.83042,-13.526185,4555.3,50.0,2.515,0.123,-0.06,0.043,4.305,0.466,-5.345737130804526E-7,4.833606246619205E-7,0,41.860721446243616,0,0
HD213575,338.141444,-6.46688,5716.8,50.0,4.212,0.051,-0.15,0.048,2.942,0.172,6.55713777057635E-6,1.5966006008676735E-7,0,760.7544139665345,0,0
HD213637,338.30404999999996,-20.038275,8694.5,50.0,4.899,0.01,0.83,0.1,6.7495,0.0,5.2992928407322974E-5,5.7888665371309596E-6,2,188.85054358539716,0,0
HD213852,340.425925,-83.46314,4858.9,58.805,4.139,0.141,-0.01,0.043,2.366,0.402,1.3154475496772209E-5,8.053515942861516E-7,0,73.42345503992578,0,0
HD213885,338.983029,-59.86709,5947.4,50.0,4.487,0.063,-0.03,0.049,3.853,0.274,6.4405751488918925E-6,1.8065355238690277E-7,0,639.0681337643299,0,0
HD214094,339.18003,-43.47062,6288.1,50.0,4.231,0.062,-0.09,0.054,5.347,0.622,7.200960275239111E-6,6.797265689132184E-7,0,410.88488521367987,0,0
HD21430,51.596885,-27.3178,5014.1,50.0,2.678,0.057,-0.37,0.044,3.821,0.494,7.548851898670081E-6,8.420399461191079E-7,0,339.94484846810076,0,0
HD214383,339.536335,-25.141395000000003,4829.4,50.0,4.35,0.103,-0.22,0.045,2.542,0.35,4.677020841494142E-5,2.405640276602171E-6,0,76.72500000000001,0,0
HD214385,339.546494,-27.44269,5680.7,50.0,4.471,0.045,-0.39,0.052,2.388,0.286,7.587431415844894E-6,1.8335313407428905E-7,0,606.6101333748418,0,0
HD214484,339.715214,-33.082235,9376.0,268.533,3.82705,0.0747892,0.0,0.5,2.0,0.0,4.4830391312739105E-5,4.584724693608886E-5,1,269.189563009663,0,1
HD214867,340.438426,-39.46197,5740.6,50.0,4.513,0.063,-0.05,0.049,5.803,0.271,4.493124674010085E-5,1.0584451439279892E-6,0,79.49221660011752,0,0
HD214953,340.65481450000004,-47.214304999999996,6153.1,50.0,4.377,0.05,0.04,0.049,5.48,0.258,7.192215873644301E-6,1.735982110884553E-7,0,629.1825746554016,0,0
HD214954,340.8646765,-64.81279,5743.4,50.0,4.406,0.064,0.06,0.045,3.632,0.306,3.515968501453545E-6,7.664693861992107E-7,0,79.325,0,0
HD214998,340.57154,-5.733115,4746.5,50.0,4.214,0.107,0.09,0.043,2.701,0.245,4.5282901957880824E-5,2.5785983674662356E-6,0,55.86143571373725,0,0
HD21520,51.639877,-43.61522,5876.9,50.0,4.39,0.057,-0.01,0.047,4.085,0.252,7.316292663223586E-6,5.924500533110169E-7,0,138.96820979394292,0,0
HD215257,340.96484,3.88774,6043.9,50.0,4.217,0.054,-0.73,0.065,1.494,0.537,3.817195750018347E-6,1.1762763582973302E-6,0,763.7237154764026,0,0
HD215342,341.292825,-45.58589,6120.0,123.207,4.22365,0.081003,0.0,0.5,2.0,0.0,4.0196990991768294E-5,4.000374299360126E-6,1,95.35,0,1
HD215355,341.312238,-45.54733,6300.6,50.0,4.469,0.072,0.21,0.048,6.447,0.31,1.854584717654173E-5,7.647938485632396E-7,0,85.75,0,0
HD215497,341.655435,-56.59987,4956.8,50.0,4.164,0.094,0.23,0.042,2.53,0.248,8.09202429645027E-6,3.099939506664061E-7,0,447.19213500955794,0,0
HD215625,341.7106125,-20.789360000000002,6280.9,50.0,4.421,0.05,-0.0,0.051,4.806,0.328,5.9627626457364695E-6,5.469539591149315E-7,0,161.608199822905,0,0
HD215641,341.79069649999997,-32.674705,5502.7,50.0,4.489,0.054,-0.02,0.044,4.212,0.217,4.067342013245683E-5,9.83227986651567E-7,0,884.2265095667447,0,0
HD215722,341.88245,-24.56218,4640.7,62.757,4.185,0.139,-0.08,0.044,2.865,0.34,6.83976692399514E-5,6.797868361042024E-6,0,54.9348781133929,0,0
HD215864,342.194894,-36.89175,4774.5,60.292,4.338,0.129,-0.29,0.046,2.109,0.346,1.7551853215867053E-5,1.1308421865191933E-6,0,82.62303379981705,0,0
HD215902,342.21727999999996,-26.54294,5509.3,50.0,4.598,0.058,-0.32,0.05,2.371,0.428,1.1444433276508781E-5,6.507606285633413E-7,0,83.075,0,0
HD215906,342.519548,-66.05224,6243.7,50.0,4.35,0.069,-0.36,0.058,3.973,0.387,5.763752314510946E-6,8.015640641716834E-7,0,792.4609012437144,0,0
HD2160,6.3959685,-18.81458,6536.0,119.668,3.59065,0.0901145,0.0,0.5,2.0,0.0,3.2829664418507646E-5,7.986365326678911E-6,1,580.091935062883,0,1
